"","GH","GA","scorer","time","scoring","game","league","covid","cens","start","stop","stratum"
"9768",1,2,"David Terans",90,"Atlético Mineiro","Internacional v. Atlético Mineiro 1:2","Brasil","Antes",1,83,90,3
"9769",1,2,"David Terans",90,"Atlético Mineiro","Internacional v. Atlético Mineiro 1:2","Brasil","Antes",0,90,90,4
"9770",0,1,"Rómulo Otero",6,"Atlético Mineiro","Internacional v. Atlético Mineiro 2:1","Brasil","Antes",1,0,6,1
"9771",1,1,"Paolo Guerrero",82,"Internacional","Internacional v. Atlético Mineiro 2:1","Brasil","Antes",1,6,82,2
"9772",2,1,"Víctor Cuesta",90,"Internacional","Internacional v. Atlético Mineiro 2:1","Brasil","Antes",1,82,90,3
"9773",2,1,"Víctor Cuesta",90,"Internacional","Internacional v. Atlético Mineiro 2:1","Brasil","Antes",0,90,90,4
"9774",1,0,"Paolo Guerrero",62,"Internacional","Internacional v. Avaí - SC 2:0","Brasil","Antes",1,0,62,1
"9775",2,0,"Edenilson",78,"Internacional","Internacional v. Avaí - SC 2:0","Brasil","Antes",1,62,78,2
"9776",2,0,"Edenilson",78,"Internacional","Internacional v. Avaí - SC 2:0","Brasil","Antes",0,78,90,3
"9777",1,0,"Nicolás López",38,"Internacional","Internacional v. Bahia - BA 2:0","Brasil","Antes",1,0,38,1
"9778",2,0,"Nicolás López",61,"Internacional","Internacional v. Bahia - BA 2:0","Brasil","Antes",1,38,61,2
"9779",1,0,"Yuri Alberto",39,"Internacional","Internacional v. Bahia - BA 2:0","Brasil","Depois",1,0,39,3
"9780",2,0,"Rodrigo Dourado",74,"Internacional","Internacional v. Bahia - BA 2:0","Brasil","Depois",1,39,74,4
"9781",2,0,"Rodrigo Dourado",74,"Internacional","Internacional v. Bahia - BA 2:0","Brasil","Depois",0,74,90,5
"9782",0,1,"Rodriguinho",20,"Bahia - BA","Internacional v. Bahia - BA 2:2","Brasil","Depois",1,0,20,1
"9783",1,1,"Patrick",28,"Internacional","Internacional v. Bahia - BA 2:2","Brasil","Depois",1,20,28,2
"9784",2,1,"Thiago Galhardo",68,"Internacional","Internacional v. Bahia - BA 2:2","Brasil","Depois",1,28,68,3
"9785",2,2,"Clayson",90,"Bahia - BA","Internacional v. Bahia - BA 2:2","Brasil","Depois",1,68,90,4
"9786",2,2,"Clayson",90,"Bahia - BA","Internacional v. Bahia - BA 2:2","Brasil","Depois",0,90,90,5
"9787",1,0,"Rodrigo Lindoso",18,"Internacional","Internacional v. Bahia - BA 3:1","Brasil","Antes",1,0,18,1
"9788",2,0,"Rafael Sóbis",61,"Internacional","Internacional v. Bahia - BA 3:1","Brasil","Antes",1,18,61,2
"9789",2,1,"Fernandão",78,"Bahia - BA","Internacional v. Bahia - BA 3:1","Brasil","Antes",1,61,78,3
"9790",3,1,"Andrés D'Alessandro",81,"Internacional","Internacional v. Bahia - BA 3:1","Brasil","Antes",1,78,81,4
"9791",3,1,"Andrés D'Alessandro",81,"Internacional","Internacional v. Bahia - BA 3:1","Brasil","Antes",0,81,90,5
"9792",0,1,"Pedro Raúl",28,"Botafogo - RJ","Internacional v. Botafogo - RJ 2:1","Brasil","Depois",1,0,28,1
"9793",1,1,"Patrick",36,"Internacional","Internacional v. Botafogo - RJ 2:1","Brasil","Depois",1,28,36,2
"9794",2,1,"Yuri Alberto",67,"Internacional","Internacional v. Botafogo - RJ 2:1","Brasil","Depois",1,36,67,3
"9795",2,1,"Yuri Alberto",67,"Internacional","Internacional v. Botafogo - RJ 2:1","Brasil","Depois",0,67,90,4
"9796",1,0,"William Pottker",28,"Internacional","Internacional v. Botafogo - RJ 3:0","Brasil","Antes",1,0,28,1
"9797",2,0,"William Pottker",45,"Internacional","Internacional v. Botafogo - RJ 3:0","Brasil","Antes",1,28,45,2
"9798",3,0,"Leandro Damião",58,"Internacional","Internacional v. Botafogo - RJ 3:0","Brasil","Antes",1,45,58,3
"9799",3,0,"Leandro Damião",58,"Internacional","Internacional v. Botafogo - RJ 3:0","Brasil","Antes",0,58,90,4
"9800",1,0,"William Pottker",76,"Internacional","Internacional v. Ceará - CE 1:0","Brasil","Antes",1,0,76,1
"9801",1,0,"Martín Sarrafiore",39,"Internacional","Internacional v. Ceará - CE 1:0","Brasil","Antes",1,15,39,2
"9802",1,0,"Martín Sarrafiore",39,"Internacional","Internacional v. Ceará - CE 1:0","Brasil","Antes",0,39,90,3
"9803",1,0,"Edenilson",8,"Internacional","Internacional v. Ceará - CE 1:1","Brasil","Depois",1,0,8,1
"9804",1,1,"Lima",45,"Ceará - CE","Internacional v. Ceará - CE 1:1","Brasil","Depois",1,8,45,2
"9805",1,1,"Lima",45,"Ceará - CE","Internacional v. Ceará - CE 1:1","Brasil","Depois",0,45,90,3
"9806",1,0,"Thiago Galhardo",45,"Internacional","Internacional v. Ceará - CE 2:0","Brasil","Depois",1,0,45,1
"9807",2,0,"Thiago Galhardo",76,"Internacional","Internacional v. Ceará - CE 2:0","Brasil","Depois",1,45,76,2
"9808",2,0,"Thiago Galhardo",76,"Internacional","Internacional v. Ceará - CE 2:0","Brasil","Depois",0,76,90,3
"9809",1,0,"Rodrigo Lindoso",86,"Internacional","Internacional v. Chapecoense 1:0","Brasil","Antes",1,0,86,1
"9810",1,0,"Rodrigo Lindoso",86,"Internacional","Internacional v. Chapecoense 1:0","Brasil","Antes",0,86,90,2
"9811",1,0,"Lucca",39,"Internacional","Internacional v. Chapecoense 3:0","Brasil","Antes",1,0,39,1
"9812",2,0,"Rodrigo Moledo",60,"Internacional","Internacional v. Chapecoense 3:0","Brasil","Antes",1,39,60,2
"9813",3,0,"Patrick",84,"Internacional","Internacional v. Chapecoense 3:0","Brasil","Antes",1,60,84,3
"9814",3,0,"Patrick",84,"Internacional","Internacional v. Chapecoense 3:0","Brasil","Antes",0,84,90,4
"9815",0,1,"Mateus Vital",5,"Corinthians SP","Internacional v. Corinthians SP 2:1","Brasil","Antes",1,0,5,1
"9816",1,1,"Leandro Damião",64,"Internacional","Internacional v. Corinthians SP 2:1","Brasil","Antes",1,5,64,2
"9817",2,1,"Rossi",90,"Internacional","Internacional v. Corinthians SP 2:1","Brasil","Antes",1,64,90,3
"9818",2,1,"Rossi",90,"Internacional","Internacional v. Corinthians SP 2:1","Brasil","Antes",0,90,90,4
"9819",1,0,"Rodrigo Lindoso",9,"Internacional","Internacional v. Corinthians SP 2:2","Brasil","Depois",1,0,9,1
"9820",1,1,"Giuliano",61,"Corinthians SP","Internacional v. Corinthians SP 2:2","Brasil","Depois",1,9,61,2
"9821",1,2,"Fábio Santos",67,"Corinthians SP","Internacional v. Corinthians SP 2:2","Brasil","Depois",1,61,67,3
"9822",2,2,"Gustavo Maia",90,"Internacional","Internacional v. Corinthians SP 2:2","Brasil","Depois",1,67,90,4
"9823",2,2,"Gustavo Maia",90,"Internacional","Internacional v. Corinthians SP 2:2","Brasil","Depois",0,90,90,5
"9824",1,0,"Yuri Alberto",33,"Internacional","Internacional v. Coritiba - PR 2:2","Brasil","Depois",1,0,33,1
"9825",1,1,"Giovanni Augusto",48,"Coritiba - PR","Internacional v. Coritiba - PR 2:2","Brasil","Depois",1,33,48,2
"9826",2,1,"Nonato",59,"Internacional","Internacional v. Coritiba - PR 2:2","Brasil","Depois",1,48,59,3
"9827",2,2,"Sabino",74,"Coritiba - PR","Internacional v. Coritiba - PR 2:2","Brasil","Depois",1,59,74,4
"9828",2,2,"Sabino",74,"Coritiba - PR","Internacional v. Coritiba - PR 2:2","Brasil","Depois",0,74,90,5
"9829",1,0,"Nonato",32,"Internacional","Internacional v. Cruzeiro 3:1","Brasil","Antes",1,0,32,1
"9830",1,1,"Dedé",36,"Cruzeiro","Internacional v. Cruzeiro 3:1","Brasil","Antes",1,32,36,2
"9831",2,1,"Paolo Guerrero",56,"Internacional","Internacional v. Cruzeiro 3:1","Brasil","Antes",1,36,56,3
"9832",3,1,"Rodrigo Moledo",83,"Internacional","Internacional v. Cruzeiro 3:1","Brasil","Antes",1,56,83,4
"9833",3,1,"Rodrigo Moledo",83,"Internacional","Internacional v. Cruzeiro 3:1","Brasil","Antes",0,83,90,5
"9834",1,0,"Nonato",37,"Internacional","Internacional v. CSA - AL 2:0","Brasil","Antes",1,0,37,1
"9835",2,0,"Edenilson",65,"Internacional","Internacional v. CSA - AL 2:0","Brasil","Antes",1,37,65,2
"9836",2,0,"Edenilson",65,"Internacional","Internacional v. CSA - AL 2:0","Brasil","Antes",0,65,90,3
"9837",0,1,"Gabriel Barbosa",4,"Flamengo RJ","Internacional v. Flamengo RJ 1:2","Brasil","Depois",1,0,4,1
"9838",0,2,"Andreas Pereira",11,"Flamengo RJ","Internacional v. Flamengo RJ 1:2","Brasil","Depois",1,4,11,2
"9839",1,2,"Taison",41,"Internacional","Internacional v. Flamengo RJ 1:2","Brasil","Depois",1,11,41,3
"9840",1,2,"Taison",41,"Internacional","Internacional v. Flamengo RJ 1:2","Brasil","Depois",0,41,90,4
"9841",1,0,"Abel Hernández",7,"Internacional","Internacional v. Flamengo RJ 2:2","Brasil","Depois",1,0,7,1
"9842",1,1,"Pedro",11,"Flamengo RJ","Internacional v. Flamengo RJ 2:2","Brasil","Depois",1,7,11,2
"9843",2,1,"Thiago Galhardo",25,"Internacional","Internacional v. Flamengo RJ 2:2","Brasil","Depois",1,11,25,3
"9844",2,2,"Éverton Ribeiro",90,"Flamengo RJ","Internacional v. Flamengo RJ 2:2","Brasil","Depois",1,25,90,4
"9845",2,2,"Éverton Ribeiro",90,"Flamengo RJ","Internacional v. Flamengo RJ 2:2","Brasil","Depois",0,90,90,5
"9846",1,0,"Mauricio",15,"Internacional","Internacional v. Fluminense RJ 1:2","Brasil","Depois",1,0,15,1
"9847",1,1,"Lucca",57,"Fluminense RJ","Internacional v. Fluminense RJ 1:2","Brasil","Depois",1,15,57,2
"9848",1,2,"Caio Paulista",81,"Fluminense RJ","Internacional v. Fluminense RJ 1:2","Brasil","Depois",1,57,81,3
"9849",1,2,"Caio Paulista",81,"Fluminense RJ","Internacional v. Fluminense RJ 1:2","Brasil","Depois",0,81,90,4
"9850",1,0,"Nicolás López",75,"Internacional","Internacional v. Fluminense RJ 2:0","Brasil","Antes",1,0,75,1
"9851",2,0,"Nicolás López",89,"Internacional","Internacional v. Fluminense RJ 2:0","Brasil","Antes",1,75,89,2
"9852",2,0,"Nicolás López",89,"Internacional","Internacional v. Fluminense RJ 2:0","Brasil","Antes",0,89,90,3
"9853",1,0,"William Pottker",35,"Internacional","Internacional v. Fluminense RJ 2:1","Brasil","Antes",1,0,35,1
"9854",2,0,"William Pottker",39,"Internacional","Internacional v. Fluminense RJ 2:1","Brasil","Antes",1,35,39,2
"9855",2,1,"Wellington Nem",72,"Fluminense RJ","Internacional v. Fluminense RJ 2:1","Brasil","Antes",1,39,72,3
"9856",2,1,"Wellington Nem",72,"Fluminense RJ","Internacional v. Fluminense RJ 2:1","Brasil","Antes",0,72,90,4
"9857",1,0,"Edenilson",90,"Internacional","Internacional v. Fortaleza 1:0","Brasil","Depois",1,0,90,1
"9858",1,0,"Edenilson",90,"Internacional","Internacional v. Fortaleza 1:0","Brasil","Depois",0,90,90,2
"9859",0,1,"Osvaldo",8,"Fortaleza","Internacional v. Fortaleza 2:2","Brasil","Antes",1,0,8,1
"9860",1,1,"Paolo Guerrero",43,"Internacional","Internacional v. Fortaleza 2:2","Brasil","Antes",1,8,43,2
"9861",1,2,"Tinga",72,"Fortaleza","Internacional v. Fortaleza 2:2","Brasil","Antes",1,43,72,3
"9862",2,2,"Paolo Guerrero",83,"Internacional","Internacional v. Fortaleza 2:2","Brasil","Antes",1,72,83,4
"9863",2,2,"Paolo Guerrero",83,"Internacional","Internacional v. Fortaleza 2:2","Brasil","Antes",0,83,90,5
"9864",1,0,"Praxedes",43,"Internacional","Internacional v. Goiás - GO 1:0","Brasil","Depois",1,0,43,1
"9865",1,0,"Praxedes",43,"Internacional","Internacional v. Goiás - GO 1:0","Brasil","Depois",0,43,90,2
"9866",0,1,"Rafael Moura",14,"Goiás - GO","Internacional v. Goiás - GO 1:2","Brasil","Antes",1,0,14,1
"9867",0,2,"Michael",72,"Goiás - GO","Internacional v. Goiás - GO 1:2","Brasil","Antes",1,14,72,2
"9868",1,2,"Paolo Guerrero",78,"Internacional","Internacional v. Goiás - GO 1:2","Brasil","Antes",1,72,78,3
"9869",1,2,"Paolo Guerrero",78,"Internacional","Internacional v. Goiás - GO 1:2","Brasil","Antes",0,78,90,4
"9870",1,0,"Edenilson",60,"Internacional","Internacional v. Grêmio Porto Alegre 1:0","Brasil","Antes",1,0,60,1
"9871",1,0,"Taison",40,"Internacional","Internacional v. Grêmio Porto Alegre 1:0","Brasil","Depois",1,0,40,2
"9872",1,0,"Taison",40,"Internacional","Internacional v. Grêmio Porto Alegre 1:0","Brasil","Depois",0,40,90,3
"9873",1,0,"Paulo Miranda",22,"Internacional","Internacional v. Grêmio Porto Alegre 1:1","Brasil","Antes",1,0,22,1
"9874",1,1,"Luan",71,"Grêmio Porto Alegre","Internacional v. Grêmio Porto Alegre 1:1","Brasil","Antes",1,22,71,2
"9875",1,1,"Luan",71,"Grêmio Porto Alegre","Internacional v. Grêmio Porto Alegre 1:1","Brasil","Antes",0,71,90,3
"9876",0,1,"Jean Pyerre",76,"Grêmio Porto Alegre","Internacional v. Grêmio Porto Alegre 2:1","Brasil","Depois",1,0,76,1
"9877",1,1,"Abel Hernández",90,"Internacional","Internacional v. Grêmio Porto Alegre 2:1","Brasil","Depois",1,76,90,2
"9878",2,1,"Edenilson",90,"Internacional","Internacional v. Grêmio Porto Alegre 2:1","Brasil","Depois",1,90,90,3
"9879",2,1,"Edenilson",90,"Internacional","Internacional v. Grêmio Porto Alegre 2:1","Brasil","Depois",0,90,90,4
"9880",1,0,"Thiago Galhardo",51,"Internacional","Internacional v. Juventude - RS 1:0","Brasil","Depois",1,0,51,1
"9881",1,0,"Thiago Galhardo",51,"Internacional","Internacional v. Juventude - RS 1:0","Brasil","Depois",0,51,90,2
"9882",1,0,"Patrick",28,"Internacional","Internacional v. Palmeiras 1:1","Brasil","Antes",1,0,28,1
"9883",1,1,"Willian",58,"Palmeiras","Internacional v. Palmeiras 1:1","Brasil","Antes",1,28,58,2
"9884",1,1,"Willian",58,"Palmeiras","Internacional v. Palmeiras 1:1","Brasil","Antes",0,58,90,3
"9885",0,1,"Deyverson",9,"Palmeiras","Internacional v. Palmeiras 1:2","Brasil","Depois",1,0,9,1
"9886",1,1,"Edenilson",65,"Internacional","Internacional v. Palmeiras 1:2","Brasil","Depois",1,9,65,2
"9887",1,2,"Danilo",89,"Palmeiras","Internacional v. Palmeiras 1:2","Brasil","Depois",1,65,89,3
"9888",1,2,"Danilo",89,"Palmeiras","Internacional v. Palmeiras 1:2","Brasil","Depois",0,89,90,4
"9889",1,0,"Edenilson",11,"Internacional","Internacional v. Palmeiras 2:0","Brasil","Depois",1,0,11,1
"9890",2,0,"Yuri Alberto",83,"Internacional","Internacional v. Palmeiras 2:0","Brasil","Depois",1,11,83,2
"9891",2,0,"Yuri Alberto",83,"Internacional","Internacional v. Palmeiras 2:0","Brasil","Depois",0,83,90,3
"9892",1,0,"Camilo",90,"Internacional","Internacional v. Paraná Clube 1:0","Brasil","Antes",1,0,90,1
"9893",1,0,"Camilo",90,"Internacional","Internacional v. Paraná Clube 1:0","Brasil","Antes",0,90,90,2
"9894",1,0,"Mauricio",39,"Internacional","Internacional v. Red Bull Bragantino 1:1","Brasil","Depois",1,0,39,1
"9895",1,1,"Bruno",90,"Red Bull Bragantino","Internacional v. Red Bull Bragantino 1:1","Brasil","Depois",1,39,90,2
"9896",1,1,"Bruno",90,"Red Bull Bragantino","Internacional v. Red Bull Bragantino 1:1","Brasil","Depois",0,90,90,3
"9897",1,0,"Patrick",5,"Internacional","Internacional v. Red Bull Bragantino 2:1","Brasil","Depois",1,0,5,1
"9898",1,1,"Helinho",16,"Red Bull Bragantino","Internacional v. Red Bull Bragantino 2:1","Brasil","Depois",1,5,16,2
"9899",2,1,"Edenilson",58,"Internacional","Internacional v. Red Bull Bragantino 2:1","Brasil","Depois",1,16,58,3
"9900",2,1,"Edenilson",58,"Internacional","Internacional v. Red Bull Bragantino 2:1","Brasil","Depois",0,58,90,4
"9901",0,1,"Emiliano Rigoni",3,"São Paulo FC","Internacional v. São Paulo FC 0:2","Brasil","Depois",1,0,3,1
"9902",0,2,"Igor Gomes",54,"São Paulo FC","Internacional v. São Paulo FC 0:2","Brasil","Depois",1,3,54,2
"9903",0,2,"Igor Gomes",54,"São Paulo FC","Internacional v. São Paulo FC 0:2","Brasil","Depois",0,54,90,3
"9904",1,0,"Rafael Sóbis",77,"Internacional","Internacional v. São Paulo FC 1:0","Brasil","Antes",1,0,77,1
"9905",1,0,"Rafael Sóbis",77,"Internacional","Internacional v. São Paulo FC 1:0","Brasil","Antes",0,77,90,2
"9906",1,0,"Thiago Galhardo",20,"Internacional","Internacional v. São Paulo FC 1:1","Brasil","Depois",1,0,20,1
"9907",1,1,"Luciano",25,"São Paulo FC","Internacional v. São Paulo FC 1:1","Brasil","Depois",1,20,25,2
"9908",1,1,"Luciano",25,"São Paulo FC","Internacional v. São Paulo FC 1:1","Brasil","Depois",0,25,90,3
"9909",0,1,"Liziero",3,"São Paulo FC","Internacional v. São Paulo FC 3:1","Brasil","Antes",1,0,3,1
"9910",1,1,"Leandro Damião",45,"Internacional","Internacional v. São Paulo FC 3:1","Brasil","Antes",1,3,45,2
"9911",2,1,"Leandro Damião",52,"Internacional","Internacional v. São Paulo FC 3:1","Brasil","Antes",1,45,52,3
"9912",3,1,"Nicolás López",90,"Internacional","Internacional v. São Paulo FC 3:1","Brasil","Antes",1,52,90,4
"9913",3,1,"Nicolás López",90,"Internacional","Internacional v. São Paulo FC 3:1","Brasil","Antes",0,90,90,5
"9914",1,0,"Luiz Felipe",45,"Internacional","Internacional v. Santos FC 1:1","Brasil","Depois",1,0,45,1
"9915",1,1,"Marcos Leonardo",47,"Santos FC","Internacional v. Santos FC 1:1","Brasil","Depois",1,45,47,2
"9916",1,1,"Marcos Leonardo",47,"Santos FC","Internacional v. Santos FC 1:1","Brasil","Depois",0,47,90,3
"9917",1,0,"Paolo Guerrero",57,"Internacional","Internacional v. Santos FC 2:0","Brasil","Depois",1,0,57,1
"9918",2,0,"Edenilson",88,"Internacional","Internacional v. Santos FC 2:0","Brasil","Depois",1,57,88,2
"9919",2,0,"Edenilson",88,"Internacional","Internacional v. Santos FC 2:0","Brasil","Depois",0,88,90,3
"9920",1,0,"Leandro Damião",44,"Internacional","Internacional v. Santos FC 2:2","Brasil","Antes",1,0,44,1
"9921",1,1,"Gabriel Barbosa",50,"Santos FC","Internacional v. Santos FC 2:2","Brasil","Antes",1,44,50,2
"9922",2,1,"Patrick",71,"Internacional","Internacional v. Santos FC 2:2","Brasil","Antes",1,50,71,3
"9923",2,2,"Fabiano",79,"Santos FC","Internacional v. Santos FC 2:2","Brasil","Antes",1,71,79,4
"9924",2,2,"Fabiano",79,"Santos FC","Internacional v. Santos FC 2:2","Brasil","Antes",0,79,90,5
"9925",0,1,"Marcão",38,"Sport - PE","Internacional v. Sport - PE 1:2","Brasil","Depois",1,0,38,1
"9926",1,1,"Patrick",41,"Internacional","Internacional v. Sport - PE 1:2","Brasil","Depois",1,38,41,2
"9927",1,2,"Dalberto",45,"Sport - PE","Internacional v. Sport - PE 1:2","Brasil","Depois",1,41,45,3
"9928",1,2,"Dalberto",45,"Sport - PE","Internacional v. Sport - PE 1:2","Brasil","Depois",0,45,90,4
"9929",1,0,"Edenilson",19,"Internacional","Internacional v. Sport - PE 2:2","Brasil","Depois",1,0,19,1
"9930",2,0,"Rodrigo Lindoso",44,"Internacional","Internacional v. Sport - PE 2:2","Brasil","Depois",1,19,44,2
"9931",2,1,"Thiago Neves",62,"Sport - PE","Internacional v. Sport - PE 2:2","Brasil","Depois",1,44,62,3
"9932",2,2,"André",86,"Sport - PE","Internacional v. Sport - PE 2:2","Brasil","Depois",1,62,86,4
"9933",2,2,"André",86,"Sport - PE","Internacional v. Sport - PE 2:2","Brasil","Depois",0,86,90,5
"9934",0,1,"Marrony",53,"Vasco da Gama - RJ","Internacional v. Vasco da Gama - RJ 0:1","Brasil","Antes",1,0,53,1
"9935",0,1,"Marrony",53,"Vasco da Gama - RJ","Internacional v. Vasco da Gama - RJ 0:1","Brasil","Antes",0,53,90,2
"9936",1,0,"Edenilson",25,"Internacional","Internacional v. Vasco da Gama - RJ 2:0","Brasil","Depois",1,0,25,1
"9937",2,0,"Thiago Galhardo",39,"Internacional","Internacional v. Vasco da Gama - RJ 2:0","Brasil","Depois",1,25,39,2
"9938",2,0,"Thiago Galhardo",39,"Internacional","Internacional v. Vasco da Gama - RJ 2:0","Brasil","Depois",0,39,90,3
"9939",1,0,"Nicolás López",11,"Internacional","Internacional v. Vasco da Gama - RJ 3:1","Brasil","Antes",1,0,11,1
"9940",2,0,"Patrick",45,"Internacional","Internacional v. Vasco da Gama - RJ 3:1","Brasil","Antes",1,11,45,2
"9941",2,1,"Andrey",66,"Vasco da Gama - RJ","Internacional v. Vasco da Gama - RJ 3:1","Brasil","Antes",1,45,66,3
"9942",3,1,"Víctor Cuesta",70,"Internacional","Internacional v. Vasco da Gama - RJ 3:1","Brasil","Antes",1,66,70,4
